
/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloada -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=2 -p status.interval=1000 -p target=90000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloada -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=2 -p status.interval=1000 -p target=90000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-2] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2022-11-25 18:56:38:992 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2022-11-25 18:56:39:964 1 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-25 18:57:17:964 39 sec: 1855000 operations; 47000 current ops/sec; est completion in 12 minutes [INSERT: Count=47000, Max=20086783, Min=16334848, Avg=17519114.89, 90=19742719, 99=20086783, 99.9=20086783, 99.99=20086783] 
2022-11-25 18:57:18:964 40 sec: 1961000 operations; 106000 current ops/sec; est completion in 12 minutes [INSERT: Count=106000, Max=20021247, Min=16072704, Avg=18051033.36, 90=19775487, 99=19955711, 99.9=20021247, 99.99=20021247] 
2022-11-25 18:57:19:964 41 sec: 2089000 operations; 128000 current ops/sec; est completion in 11 minutes [INSERT: Count=128000, Max=19726335, Min=15572992, Avg=17573856, 90=19415039, 99=19660799, 99.9=19726335, 99.99=19726335] 
2022-11-25 18:57:20:964 42 sec: 2174000 operations; 85000 current ops/sec; est completion in 11 minutes [INSERT: Count=85000, Max=19333119, Min=15400960, Avg=17608318.49, 90=19054591, 99=19333119, 99.9=19333119, 99.99=19333119] 
2022-11-25 18:57:21:964 43 sec: 2193000 operations; 19000 current ops/sec; est completion in 11 minutes [INSERT: Count=19000, Max=19677183, Min=15941632, Avg=17525059.37, 90=19513343, 99=19677183, 99.9=19677183, 99.99=19677183] 
2022-11-25 18:57:22:964 44 sec: 2253000 operations; 60000 current ops/sec; est completion in 11 minutes [INSERT: Count=60000, Max=20496383, Min=16769024, Avg=18566144, 90=20365311, 99=20496383, 99.9=20496383, 99.99=20496383] 
2022-11-25 18:57:23:964 45 sec: 2364000 operations; 111000 current ops/sec; est completion in 11 minutes [INSERT: Count=111000, Max=20381695, Min=16195584, Avg=18472185.08, 90=20234239, 99=20348927, 99.9=20381695, 99.99=20381695] 
2022-11-25 18:57:24:964 46 sec: 2490000 operations; 126000 current ops/sec; est completion in 11 minutes [INSERT: Count=126000, Max=20283391, Min=15941632, Avg=18258212.57, 90=19972095, 99=20250623, 99.9=20283391, 99.99=20283391] 
2022-11-25 18:57:25:964 47 sec: 2569000 operations; 79000 current ops/sec; est completion in 10 minutes [INSERT: Count=79000, Max=20070399, Min=15687680, Avg=17760411.54, 90=19611647, 99=20070399, 99.9=20070399, 99.99=20070399] 
2022-11-25 18:57:26:964 48 sec: 2587000 operations; 18000 current ops/sec; est completion in 11 minutes [INSERT: Count=18000, Max=20938751, Min=15826944, Avg=18449066.67, 90=20578303, 99=20938751, 99.9=20938751, 99.99=20938751] 
2022-11-25 18:57:27:964 49 sec: 2667000 operations; 80000 current ops/sec; est completion in 10 minutes [INSERT: Count=80000, Max=21512191, Min=16580608, Avg=18442752, 90=21102591, 99=21512191, 99.9=21512191, 99.99=21512191] 
2022-11-25 18:57:28:964 50 sec: 2787000 operations; 120000 current ops/sec; est completion in 10 minutes [INSERT: Count=120000, Max=21544959, Min=16285696, Avg=18840780.8, 90=21102591, 99=21512191, 99.9=21544959, 99.99=21544959] 
2022-11-25 18:57:29:964 51 sec: 2923000 operations; 136000 current ops/sec; est completion in 10 minutes [INSERT: Count=136000, Max=21168127, Min=15728640, Avg=18475038.12, 90=20692991, 99=21135359, 99.9=21168127, 99.99=21168127] 
2022-11-25 18:57:30:964 52 sec: 2982000 operations; 59000 current ops/sec; est completion in 10 minutes [INSERT: Count=59000, Max=20824063, Min=15605760, Avg=18744615.05, 90=20463615, 99=20824063, 99.9=20824063, 99.99=20824063] 
2022-11-25 18:57:31:964 53 sec: 2996000 operations; 14000 current ops/sec; est completion in 10 minutes [INSERT: Count=14000, Max=21594111, Min=16523264, Avg=18880512, 90=21217279, 99=21594111, 99.9=21594111, 99.99=21594111] 
2022-11-25 18:57:32:964 54 sec: 3096000 operations; 100000 current ops/sec; est completion in 10 minutes [INSERT: Count=100000, Max=21774335, Min=17170432, Avg=19708968.96, 90=21364735, 99=21708799, 99.9=21774335, 99.99=21774335] 
2022-11-25 18:57:33:964 55 sec: 3219000 operations; 123000 current ops/sec; est completion in 10 minutes [INSERT: Count=123000, Max=21315583, Min=16957440, Avg=19025353.89, 90=21053439, 99=21282815, 99.9=21315583, 99.99=21315583] 
2022-11-25 18:57:34:964 56 sec: 3365000 operations; 146000 current ops/sec; est completion in 9 minutes [INSERT: Count=146917, Max=21004287, Min=16056320, Avg=18276628.09, 90=20234239, 99=20955135, 99.9=21004287, 99.99=21004287] 
2022-11-25 18:57:35:964 57 sec: 3392000 operations; 27000 current ops/sec; est completion in 9 minutes [INSERT: Count=26083, Max=21168127, Min=15769600, Avg=17413762.16, 90=20529151, 99=21168127, 99.9=21168127, 99.99=21168127] 
2022-11-25 18:57:36:964 58 sec: 3448000 operations; 56000 current ops/sec; est completion in 9 minutes [INSERT: Count=56000, Max=21856255, Min=16793600, Avg=20391058.29, 90=21594111, 99=21856255, 99.9=21856255, 99.99=21856255] 
2022-11-25 18:57:37:964 59 sec: 3568000 operations; 120000 current ops/sec; est completion in 9 minutes [INSERT: Count=120000, Max=21463039, Min=17203200, Avg=19253384.53, 90=21168127, 99=21413887, 99.9=21463039, 99.99=21463039] 
2022-11-25 18:57:38:964 60 sec: 3714000 operations; 146000 current ops/sec; est completion in 9 minutes [INSERT: Count=146000, Max=21250047, Min=16220160, Avg=18361245.81, 90=20676607, 99=21184511, 99.9=21250047, 99.99=21250047] 
2022-11-25 18:57:39:964 61 sec: 3746000 operations; 32000 current ops/sec; est completion in 9 minutes [INSERT: Count=32000, Max=21757951, Min=15917056, Avg=17482624, 90=20332543, 99=21757951, 99.9=21757951, 99.99=21757951] 
2022-11-25 18:57:40:964 62 sec: 3761000 operations; 15000 current ops/sec; est completion in 9 minutes [INSERT: Count=15000, Max=22560767, Min=16809984, Avg=19640593.07, 90=22249471, 99=22560767, 99.9=22560767, 99.99=22560767] 
2022-11-25 18:57:41:964 63 sec: 3883000 operations; 122000 current ops/sec; est completion in 9 minutes [INSERT: Count=122000, Max=22544383, Min=17170432, Avg=19686047.48, 90=22282239, 99=22511615, 99.9=22544383, 99.99=22544383] 
2022-11-25 18:57:42:964 64 sec: 3992000 operations; 109000 current ops/sec; est completion in 9 minutes [INSERT: Count=109000, Max=22233087, Min=16957440, Avg=19463365.28, 90=21970943, 99=22167551, 99.9=22233087, 99.99=22233087] 
2022-11-25 18:57:43:964 65 sec: 4115000 operations; 123000 current ops/sec; est completion in 9 minutes [INSERT: Count=123000, Max=21872639, Min=16793600, Avg=19112602.02, 90=21577727, 99=21807103, 99.9=21872639, 99.99=21872639] 
2022-11-25 18:57:44:964 66 sec: 4144000 operations; 29000 current ops/sec; est completion in 9 minutes [INSERT: Count=29000, Max=22102015, Min=16826368, Avg=19359390.9, 90=21446655, 99=22102015, 99.9=22102015, 99.99=22102015] 
2022-11-25 18:57:45:964 67 sec: 4166000 operations; 22000 current ops/sec; est completion in 9 minutes [INSERT: Count=22000, Max=22560767, Min=17596416, Avg=19555048.73, 90=22331391, 99=22560767, 99.9=22560767, 99.99=22560767] 
2022-11-25 18:57:46:964 68 sec: 4263000 operations; 97000 current ops/sec; est completion in 9 minutes [INSERT: Count=97000, Max=23019519, Min=18317312, Avg=20768071.26, 90=22675455, 99=23019519, 99.9=23019519, 99.99=23019519] 
2022-11-25 18:57:47:965 69 sec: 4381000 operations; 118000 current ops/sec; est completion in 8 minutes [INSERT: Count=118000, Max=22511615, Min=18055168, Avg=20107194.58, 90=22380543, 99=22462463, 99.9=22511615, 99.99=22511615] 
2022-11-25 18:57:48:964 70 sec: 4491000 operations; 110000 current ops/sec; est completion in 8 minutes [INSERT: Count=110000, Max=22364159, Min=17776640, Avg=19899410.62, 90=22216703, 99=22347775, 99.9=22364159, 99.99=22364159] 
2022-11-25 18:57:49:964 71 sec: 4541000 operations; 50000 current ops/sec; est completion in 8 minutes [INSERT: Count=50000, Max=22822911, Min=17547264, Avg=18898616.32, 90=21479423, 99=22822911, 99.9=22822911, 99.99=22822911] 
2022-11-25 18:57:50:964 72 sec: 4570000 operations; 29000 current ops/sec; est completion in 8 minutes [INSERT: Count=29000, Max=23461887, Min=18317312, Avg=20575761.66, 90=23117823, 99=23461887, 99.9=23461887, 99.99=23461887] 
2022-11-25 18:57:51:964 73 sec: 4650000 operations; 80000 current ops/sec; est completion in 8 minutes [INSERT: Count=80000, Max=23756799, Min=18825216, Avg=21718016, 90=23412735, 99=23756799, 99.9=23756799, 99.99=23756799] 
2022-11-25 18:57:52:964 74 sec: 4766000 operations; 116000 current ops/sec; est completion in 8 minutes [INSERT: Count=116000, Max=23363583, Min=18743296, Avg=20821804.14, 90=23101439, 99=23330815, 99.9=23363583, 99.99=23363583] 
2022-11-25 18:57:53:964 75 sec: 4869000 operations; 103000 current ops/sec; est completion in 8 minutes [INSERT: Count=103000, Max=23117823, Min=18497536, Avg=20564385.55, 90=22970367, 99=23101439, 99.9=23117823, 99.99=23117823] 
2022-11-25 18:57:54:964 76 sec: 4935000 operations; 66000 current ops/sec; est completion in 8 minutes [INSERT: Count=66000, Max=23478271, Min=18284544, Avg=19659310.55, 90=22216703, 99=23478271, 99.9=23478271, 99.99=23478271] 
2022-11-25 18:57:55:964 77 sec: 4961000 operations; 26000 current ops/sec; est completion in 8 minutes [INSERT: Count=26000, Max=24084479, Min=18710528, Avg=20981602.46, 90=23805951, 99=24084479, 99.9=24084479, 99.99=24084479] 
2022-11-25 18:57:56:964 78 sec: 5022000 operations; 61000 current ops/sec; est completion in 8 minutes [INSERT: Count=61000, Max=24674303, Min=19251200, Avg=22507990.03, 90=24444927, 99=24674303, 99.9=24674303, 99.99=24674303] 
2022-11-25 18:57:57:967 79 sec: 5143000 operations; 121000 current ops/sec; est completion in 8 minutes [INSERT: Count=121000, Max=24412159, Min=19365888, Avg=21621937.72, 90=23969791, 99=24379391, 99.9=24412159, 99.99=24412159] 
2022-11-25 18:57:58:964 80 sec: 5254000 operations; 111000 current ops/sec; est completion in 8 minutes [INSERT: Count=111000, Max=24084479, Min=19103744, Avg=21342078.85, 90=23953407, 99=24068095, 99.9=24084479, 99.99=24084479] 
2022-11-25 18:57:59:964 81 sec: 5328000 operations; 74000 current ops/sec; est completion in 8 minutes [INSERT: Count=74000, Max=24199167, Min=18792448, Avg=20896906.38, 90=23691263, 99=24199167, 99.9=24199167, 99.99=24199167] 
2022-11-25 18:58:00:964 82 sec: 5354000 operations; 26000 current ops/sec; est completion in 8 minutes [INSERT: Count=26000, Max=24903679, Min=19218432, Avg=21567645.54, 90=24395775, 99=24903679, 99.9=24903679, 99.99=24903679] 
2022-11-25 18:58:01:964 83 sec: 5410000 operations; 56000 current ops/sec; est completion in 8 minutes [INSERT: Count=56000, Max=25575423, Min=19562496, Avg=21332845.71, 90=24592383, 99=25575423, 99.9=25575423, 99.99=25575423] 
2022-11-25 18:58:02:964 84 sec: 5532000 operations; 122000 current ops/sec; est completion in 8 minutes [INSERT: Count=122000, Max=25853951, Min=19333120, Avg=22354625.05, 90=25542655, 99=25821183, 99.9=25853951, 99.99=25853951] 
2022-11-25 18:58:03:964 85 sec: 5637000 operations; 105000 current ops/sec; est completion in 8 minutes [INSERT: Count=105000, Max=25575423, Min=19218432, Avg=22134549.94, 90=25395199, 99=25526271, 99.9=25575423, 99.99=25575423] 
2022-11-25 18:58:04:964 86 sec: 5730000 operations; 93000 current ops/sec; est completion in 8 minutes [INSERT: Count=93000, Max=25378815, Min=19087360, Avg=22941740.04, 90=25133055, 99=25378815, 99.9=25378815, 99.99=25378815] 
2022-11-25 18:58:05:964 87 sec: 5758000 operations; 28000 current ops/sec; est completion in 8 minutes [INSERT: Count=28000, Max=25657343, Min=19775488, Avg=22290432, 90=25182207, 99=25657343, 99.9=25657343, 99.99=25657343] 
2022-11-25 18:58:06:964 88 sec: 5819000 operations; 61000 current ops/sec; est completion in 8 minutes [INSERT: Count=61000, Max=26247167, Min=20217856, Avg=21890769.84, 90=24248319, 99=26247167, 99.9=26247167, 99.99=26247167] 
2022-11-25 18:58:07:964 89 sec: 5904000 operations; 85000 current ops/sec; est completion in 8 minutes [INSERT: Count=85000, Max=26984447, Min=19464192, Avg=21059318.96, 90=24248319, 99=26984447, 99.9=26984447, 99.99=26984447] 
2022-11-25 18:58:08:964 90 sec: 6006000 operations; 102000 current ops/sec; est completion in 7 minutes [INSERT: Count=102000, Max=27574271, Min=19120128, Avg=22527357.49, 90=26460159, 99=27492351, 99.9=27574271, 99.99=27574271] 
2022-11-25 18:58:09:964 91 sec: 6094000 operations; 88000 current ops/sec; est completion in 7 minutes [INSERT: Count=88000, Max=27394047, Min=19283968, Avg=24769070.55, 90=27213823, 99=27394047, 99.9=27394047, 99.99=27394047] 
2022-11-25 18:58:10:964 92 sec: 6170000 operations; 76000 current ops/sec; est completion in 7 minutes [INSERT: Count=76000, Max=26738687, Min=19906560, Avg=24357187.37, 90=26460159, 99=26738687, 99.9=26738687, 99.99=26738687] 
2022-11-25 18:58:11:964 93 sec: 6198000 operations; 28000 current ops/sec; est completion in 7 minutes [INSERT: Count=28000, Max=26607615, Min=20791296, Avg=23330816, 90=26345471, 99=26607615, 99.9=26607615, 99.99=26607615] 
2022-11-25 18:58:12:964 94 sec: 6256000 operations; 58000 current ops/sec; est completion in 7 minutes [INSERT: Count=58000, Max=27279359, Min=21299200, Avg=23104547.31, 90=26476543, 99=27279359, 99.9=27279359, 99.99=27279359] 
