
/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloada -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=4 -p status.interval=1000 -p target=90000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloada -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=4 -p status.interval=1000 -p target=90000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-2] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2022-11-27 01:58:32:270 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2022-11-27 01:58:33:244 1 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-27 01:58:48:242 16 sec: 202000 operations; 0 current ops/sec; est completion in 50 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-27 01:58:49:242 17 sec: 202000 operations; 0 current ops/sec; est completion in 54 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-27 01:58:50:242 18 sec: 202000 operations; 0 current ops/sec; est completion in 57 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-27 01:58:51:242 19 sec: 202000 operations; 0 current ops/sec; est completion in 1 hour [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-27 01:58:52:242 20 sec: 217000 operations; 15000 current ops/sec; est completion in 58 minutes [INSERT: Count=15000, Max=17055743, Min=16539648, Avg=16814080, 90=17055743, 99=17055743, 99.9=17055743, 99.99=17055743] 
2022-11-27 01:58:53:242 21 sec: 267000 operations; 50000 current ops/sec; est completion in 50 minutes [INSERT: Count=50000, Max=16695295, Min=15081472, Avg=15954739.2, 90=16449535, 99=16695295, 99.9=16695295, 99.99=16695295] 
2022-11-27 01:58:54:242 22 sec: 375000 operations; 108000 current ops/sec; est completion in 37 minutes [INSERT: Count=108000, Max=19382271, Min=13770752, Avg=16650429.63, 90=19005439, 99=19333119, 99.9=19382271, 99.99=19382271] 
2022-11-27 01:58:55:242 23 sec: 548000 operations; 173000 current ops/sec; est completion in 26 minutes [INSERT: Count=173000, Max=18890751, Min=12369920, Avg=16853051.19, 90=18612223, 99=18890751, 99.9=18890751, 99.99=18890751] 
2022-11-27 01:58:56:242 24 sec: 719000 operations; 171000 current ops/sec; est completion in 21 minutes [INSERT: Count=171000, Max=18431999, Min=11575296, Avg=16219010.25, 90=17809407, 99=18300927, 99.9=18431999, 99.99=18431999] 
2022-11-27 01:58:57:242 25 sec: 866000 operations; 147000 current ops/sec; est completion in 18 minutes [INSERT: Count=147000, Max=17399807, Min=11124736, Avg=15825467.21, 90=16859135, 99=17367039, 99.9=17399807, 99.99=17399807] 
2022-11-27 01:58:58:242 26 sec: 1003000 operations; 137000 current ops/sec; est completion in 16 minutes [INSERT: Count=137000, Max=16261119, Min=13164544, Avg=15143330.57, 90=15949823, 99=16179199, 99.9=16261119, 99.99=16261119] 
2022-11-27 01:58:59:242 27 sec: 1162000 operations; 159000 current ops/sec; est completion in 14 minutes [INSERT: Count=159000, Max=15802367, Min=12009472, Avg=14041422.89, 90=15179775, 99=15704063, 99.9=15802367, 99.99=15802367] 
2022-11-27 01:59:00:242 28 sec: 1254000 operations; 92000 current ops/sec; est completion in 13 minutes [INSERT: Count=92000, Max=15572991, Min=10960896, Avg=13286978.78, 90=14614527, 99=15572991, 99.9=15572991, 99.99=15572991] 
2022-11-27 01:59:01:242 29 sec: 1359000 operations; 105000 current ops/sec; est completion in 13 minutes [INSERT: Count=105000, Max=16048127, Min=10051584, Avg=12675403.58, 90=14557183, 99=15884287, 99.9=16048127, 99.99=16048127] 
2022-11-27 01:59:02:242 30 sec: 1479000 operations; 120000 current ops/sec; est completion in 12 minutes [INSERT: Count=120000, Max=17137663, Min=8839168, Avg=12115251.2, 90=15728639, 99=16973823, 99.9=17137663, 99.99=17137663] 
2022-11-27 01:59:03:242 31 sec: 1633000 operations; 154000 current ops/sec; est completion in 11 minutes [INSERT: Count=154000, Max=16416767, Min=8028160, Avg=12733094.23, 90=15745023, 99=16367615, 99.9=16416767, 99.99=16416767] 
2022-11-27 01:59:04:242 32 sec: 1771000 operations; 138000 current ops/sec; est completion in 11 minutes [INSERT: Count=138000, Max=15949823, Min=7970816, Avg=11299424.46, 90=15147007, 99=15949823, 99.9=15949823, 99.99=15949823] 
2022-11-27 01:59:05:242 33 sec: 1891000 operations; 120000 current ops/sec; est completion in 10 minutes [INSERT: Count=120000, Max=19021823, Min=7917568, Avg=13132731.73, 90=17334271, 99=18890751, 99.9=19021823, 99.99=19021823] 
2022-11-27 01:59:06:242 34 sec: 2017000 operations; 126000 current ops/sec; est completion in 10 minutes [INSERT: Count=126000, Max=17072127, Min=7819264, Avg=11834741.84, 90=15564799, 99=16908287, 99.9=17072127, 99.99=17072127] 
2022-11-27 01:59:07:242 35 sec: 2183000 operations; 166000 current ops/sec; est completion in 9 minutes [INSERT: Count=166000, Max=14426111, Min=7389184, Avg=11089673.25, 90=13279231, 99=14278655, 99.9=14426111, 99.99=14426111] 
2022-11-27 01:59:08:242 36 sec: 2299000 operations; 116000 current ops/sec; est completion in 9 minutes [INSERT: Count=116000, Max=13926399, Min=7589888, Avg=10598241.1, 90=12607487, 99=13754367, 99.9=13926399, 99.99=13926399] 
2022-11-27 01:59:09:242 37 sec: 2448000 operations; 149000 current ops/sec; est completion in 9 minutes [INSERT: Count=149000, Max=13688831, Min=6918144, Avg=9353188.51, 90=11321343, 99=13533183, 99.9=13688831, 99.99=13688831] 
2022-11-27 01:59:10:242 38 sec: 2572000 operations; 124000 current ops/sec; est completion in 9 minutes [INSERT: Count=124000, Max=13869055, Min=6270976, Avg=9910569.29, 90=12771327, 99=13713407, 99.9=13869055, 99.99=13869055] 
2022-11-27 01:59:11:242 39 sec: 2681000 operations; 109000 current ops/sec; est completion in 8 minutes [INSERT: Count=109000, Max=12656639, Min=6053888, Avg=8280834.35, 90=10493951, 99=12509183, 99.9=12656639, 99.99=12656639] 
2022-11-27 01:59:12:242 40 sec: 2799000 operations; 118000 current ops/sec; est completion in 8 minutes [INSERT: Count=118000, Max=13451263, Min=6619136, Avg=9097250.71, 90=12165119, 99=13279231, 99.9=13451263, 99.99=13451263] 
2022-11-27 01:59:13:242 41 sec: 2933000 operations; 134000 current ops/sec; est completion in 8 minutes [INSERT: Count=135000, Max=12787711, Min=5791744, Avg=8007255.23, 90=11198463, 99=12632063, 99.9=12787711, 99.99=12787711] 
2022-11-27 01:59:14:242 42 sec: 3024000 operations; 91000 current ops/sec; est completion in 8 minutes [INSERT: Count=90000, Max=12296191, Min=5206016, Avg=7237222.4, 90=10035199, 99=12296191, 99.9=12296191, 99.99=12296191] 
2022-11-27 01:59:15:242 43 sec: 3165000 operations; 141000 current ops/sec; est completion in 8 minutes [INSERT: Count=141000, Max=12550143, Min=4087808, Avg=7274445.16, 90=10960895, 99=12386303, 99.9=12550143, 99.99=12550143] 
2022-11-27 01:59:16:242 44 sec: 3325000 operations; 160000 current ops/sec; est completion in 7 minutes [INSERT: Count=160000, Max=12165119, Min=3274752, Avg=7636192, 90=10756095, 99=12017663, 99.9=12165119, 99.99=12165119] 
2022-11-27 01:59:17:242 45 sec: 3490000 operations; 165000 current ops/sec; est completion in 7 minutes [INSERT: Count=165000, Max=9388031, Min=3080192, Avg=5876196.07, 90=8839167, 99=9338879, 99.9=9388031, 99.99=9388031] 
2022-11-27 01:59:18:242 46 sec: 3629000 operations; 139000 current ops/sec; est completion in 7 minutes [INSERT: Count=139000, Max=9248767, Min=1385472, Avg=4883176.06, 90=8380415, 99=9093119, 99.9=9248767, 99.99=9248767] 
2022-11-27 01:59:19:242 47 sec: 3770000 operations; 141000 current ops/sec; est completion in 7 minutes [INSERT: Count=141000, Max=9256959, Min=674816, Avg=4637654.24, 90=8228863, 99=9093119, 99.9=9256959, 99.99=9256959] 
2022-11-27 01:59:20:242 48 sec: 3936000 operations; 166000 current ops/sec; est completion in 7 minutes [INSERT: Count=166000, Max=9420799, Min=58240, Avg=3691290.6, 90=7639039, 99=9256959, 99.9=9420799, 99.99=9420799] 
2022-11-27 01:59:21:242 49 sec: 4099000 operations; 163000 current ops/sec; est completion in 7 minutes [INSERT: Count=163000, Max=8351743, Min=58496, Avg=4685861.99, 90=7659519, 99=8298495, 99.9=8351743, 99.99=8351743] 
2022-11-27 01:59:22:242 50 sec: 4235000 operations; 136000 current ops/sec; est completion in 7 minutes [INSERT: Count=136000, Max=6529023, Min=56896, Avg=3159958.59, 90=6017023, 99=6500351, 99.9=6529023, 99.99=6529023] 
2022-11-27 01:59:23:242 51 sec: 4370000 operations; 135000 current ops/sec; est completion in 6 minutes [INSERT: Count=135000, Max=5656575, Min=57152, Avg=2744499.91, 90=5251071, 99=5656575, 99.9=5656575, 99.99=5656575] 
2022-11-27 01:59:24:242 52 sec: 4475000 operations; 105000 current ops/sec; est completion in 6 minutes [INSERT: Count=105000, Max=4816895, Min=57728, Avg=2545791.39, 90=4489215, 99=4669439, 99.9=4816895, 99.99=4816895] 
2022-11-27 01:59:25:242 53 sec: 4629000 operations; 154000 current ops/sec; est completion in 6 minutes [INSERT: Count=154000, Max=4046847, Min=57440, Avg=1812580.99, 90=3645439, 99=4005887, 99.9=4046847, 99.99=4046847] 
2022-11-27 01:59:26:242 54 sec: 4723000 operations; 94000 current ops/sec; est completion in 6 minutes [INSERT: Count=94000, Max=3317759, Min=55840, Avg=1577798.13, 90=3057663, 99=3317759, 99.9=3317759, 99.99=3317759] 
2022-11-27 01:59:27:242 55 sec: 4853000 operations; 130000 current ops/sec; est completion in 6 minutes [INSERT: Count=130000, Max=2963455, Min=58304, Avg=927285.91, 90=2191359, 99=2795519, 99.9=2963455, 99.99=2963455] 
2022-11-27 01:59:28:242 56 sec: 4977000 operations; 124000 current ops/sec; est completion in 6 minutes [INSERT: Count=124000, Max=2297855, Min=50816, Avg=664129.42, 90=1798143, 99=2220031, 99.9=2297855, 99.99=2297855] 
2022-11-27 01:59:29:242 57 sec: 5081000 operations; 104000 current ops/sec; est completion in 6 minutes [INSERT: Count=104000, Max=1129471, Min=53792, Avg=320681.08, 90=804351, 99=1129471, 99.9=1129471, 99.99=1129471] 
2022-11-27 01:59:30:242 58 sec: 5170000 operations; 89000 current ops/sec; est completion in 6 minutes [INSERT: Count=89000, Max=797183, Min=53728, Avg=185272.27, 90=505343, 99=797183, 99.9=797183, 99.99=797183] 
2022-11-27 01:59:31:242 59 sec: 5249000 operations; 79000 current ops/sec; est completion in 6 minutes [INSERT: Count=79000, Max=617983, Min=52512, Avg=214934.68, 90=470527, 99=617983, 99.9=617983, 99.99=617983] 
2022-11-27 01:59:32:242 60 sec: 5356000 operations; 107000 current ops/sec; est completion in 6 minutes [INSERT: Count=107000, Max=691711, Min=53120, Avg=181837.16, 90=426239, 99=643071, 99.9=691711, 99.99=691711] 
2022-11-27 01:59:33:242 61 sec: 5442000 operations; 86000 current ops/sec; est completion in 6 minutes [INSERT: Count=86000, Max=368383, Min=56256, Avg=116574.33, 90=249599, 99=368383, 99.9=368383, 99.99=368383] 
2022-11-27 01:59:34:242 62 sec: 5530000 operations; 88000 current ops/sec; est completion in 6 minutes [INSERT: Count=88000, Max=582655, Min=54048, Avg=183727.09, 90=409855, 99=582655, 99.9=582655, 99.99=582655] 
2022-11-27 01:59:35:242 63 sec: 5616000 operations; 86000 current ops/sec; est completion in 6 minutes [INSERT: Count=86000, Max=472063, Min=53248, Avg=138793.67, 90=298751, 99=472063, 99.9=472063, 99.99=472063] 
2022-11-27 01:59:36:242 64 sec: 5710000 operations; 94000 current ops/sec; est completion in 6 minutes [INSERT: Count=94000, Max=680959, Min=54624, Avg=214858.04, 90=530431, 99=680959, 99.9=680959, 99.99=680959] 
2022-11-27 01:59:37:242 65 sec: 5802000 operations; 92000 current ops/sec; est completion in 6 minutes [INSERT: Count=92000, Max=571903, Min=50720, Avg=154088.52, 90=401151, 99=571903, 99.9=571903, 99.99=571903] 
2022-11-27 01:59:38:242 66 sec: 5874000 operations; 72000 current ops/sec; est completion in 6 minutes [INSERT: Count=72000, Max=691199, Min=51360, Avg=164007.33, 90=390655, 99=691199, 99.9=691199, 99.99=691199] 
2022-11-27 01:59:39:242 67 sec: 5986000 operations; 112000 current ops/sec; est completion in 6 minutes [INSERT: Count=112000, Max=924671, Min=55200, Avg=261655.43, 90=588799, 99=901631, 99.9=924671, 99.99=924671] 
2022-11-27 01:59:40:242 68 sec: 6071000 operations; 85000 current ops/sec; est completion in 6 minutes [INSERT: Count=85000, Max=506623, Min=53600, Avg=136301.55, 90=286463, 99=506623, 99.9=506623, 99.99=506623] 
2022-11-27 01:59:41:242 69 sec: 6149000 operations; 78000 current ops/sec; est completion in 6 minutes [INSERT: Count=78000, Max=473855, Min=59008, Avg=157757.54, 90=292351, 99=473855, 99.9=473855, 99.99=473855] 
2022-11-27 01:59:42:242 70 sec: 6247000 operations; 98000 current ops/sec; est completion in 6 minutes [INSERT: Count=98000, Max=804351, Min=52928, Avg=190471.35, 90=510719, 99=804351, 99.9=804351, 99.99=804351] 
2022-11-27 01:59:43:242 71 sec: 6336000 operations; 89000 current ops/sec; est completion in 6 minutes [INSERT: Count=89000, Max=770559, Min=52992, Avg=228058.61, 90=502783, 99=770559, 99.9=770559, 99.99=770559] 
2022-11-27 01:59:44:242 72 sec: 6430000 operations; 94000 current ops/sec; est completion in 6 minutes [INSERT: Count=94000, Max=990719, Min=55200, Avg=262552.85, 90=562687, 99=990719, 99.9=990719, 99.99=990719] 
2022-11-27 01:59:45:242 73 sec: 6519000 operations; 89000 current ops/sec; est completion in 6 minutes [INSERT: Count=89000, Max=639487, Min=55744, Avg=190705.8, 90=411903, 99=639487, 99.9=639487, 99.99=639487] 
2022-11-27 01:59:46:242 74 sec: 6588000 operations; 69000 current ops/sec; est completion in 6 minutes [INSERT: Count=69000, Max=757247, Min=52320, Avg=247983.07, 90=481023, 99=757247, 99.9=757247, 99.99=757247] 
2022-11-27 01:59:47:242 75 sec: 6703000 operations; 115000 current ops/sec; est completion in 6 minutes [INSERT: Count=115000, Max=916479, Min=54368, Avg=279629.36, 90=642559, 99=903167, 99.9=916479, 99.99=916479] 
2022-11-27 01:59:48:242 76 sec: 6785000 operations; 82000 current ops/sec; est completion in 6 minutes [INSERT: Count=82000, Max=687103, Min=55264, Avg=214607.41, 90=465663, 99=687103, 99.9=687103, 99.99=687103] 
2022-11-27 01:59:49:242 77 sec: 6879000 operations; 94000 current ops/sec; est completion in 6 minutes [INSERT: Count=94000, Max=511487, Min=52640, Avg=177208.68, 90=365055, 99=511487, 99.9=511487, 99.99=511487] 
2022-11-27 01:59:50:242 78 sec: 6964000 operations; 85000 current ops/sec; est completion in 6 minutes [INSERT: Count=85000, Max=561663, Min=52576, Avg=172406.4, 90=406527, 99=561663, 99.9=561663, 99.99=561663] 
2022-11-27 01:59:51:242 79 sec: 7062000 operations; 98000 current ops/sec; est completion in 6 minutes [INSERT: Count=99000, Max=639487, Min=52800, Avg=207981.41, 90=486399, 99=639487, 99.9=639487, 99.99=639487] 
2022-11-27 01:59:52:242 80 sec: 7150000 operations; 88000 current ops/sec; est completion in 6 minutes [INSERT: Count=87000, Max=439295, Min=53856, Avg=131376.92, 90=278015, 99=439295, 99.9=439295, 99.99=439295] 
2022-11-27 01:59:53:242 81 sec: 7228000 operations; 78000 current ops/sec; est completion in 6 minutes [INSERT: Count=78000, Max=961023, Min=57600, Avg=209141.54, 90=521215, 99=961023, 99.9=961023, 99.99=961023] 
2022-11-27 01:59:54:242 82 sec: 7335000 operations; 107000 current ops/sec; est completion in 6 minutes [INSERT: Count=107000, Max=693247, Min=56576, Avg=228659.44, 90=444159, 99=619007, 99.9=693247, 99.99=693247] 
2022-11-27 01:59:55:242 83 sec: 7415000 operations; 80000 current ops/sec; est completion in 6 minutes [INSERT: Count=80000, Max=653311, Min=53536, Avg=174279.8, 90=408575, 99=653311, 99.9=653311, 99.99=653311] 
2022-11-27 01:59:56:242 84 sec: 7498000 operations; 83000 current ops/sec; est completion in 6 minutes [INSERT: Count=83000, Max=797695, Min=56544, Avg=232452.82, 90=487167, 99=797695, 99.9=797695, 99.99=797695] 
2022-11-27 01:59:57:242 85 sec: 7605000 operations; 107000 current ops/sec; est completion in 6 minutes [INSERT: Count=107000, Max=868351, Min=57248, Avg=220890.92, 90=526335, 99=784895, 99.9=868351, 99.99=868351] 
2022-11-27 01:59:58:242 86 sec: 7674000 operations; 69000 current ops/sec; est completion in 6 minutes [INSERT: Count=69000, Max=648191, Min=53472, Avg=185212.29, 90=350207, 99=648191, 99.9=648191, 99.99=648191] 
2022-11-27 01:59:59:242 87 sec: 7771000 operations; 97000 current ops/sec; est completion in 6 minutes [INSERT: Count=97000, Max=1132543, Min=56192, Avg=339239.75, 90=657407, 99=1132543, 99.9=1132543, 99.99=1132543] 
2022-11-27 02:00:00:242 88 sec: 7853000 operations; 82000 current ops/sec; est completion in 6 minutes [INSERT: Count=82000, Max=477439, Min=56352, Avg=145712.2, 90=306943, 99=477439, 99.9=477439, 99.99=477439] 
2022-11-27 02:00:01:242 89 sec: 7964000 operations; 111000 current ops/sec; est completion in 5 minutes [INSERT: Count=111000, Max=699903, Min=55712, Avg=276961.87, 90=516863, 99=653823, 99.9=699903, 99.99=699903] 
2022-11-27 02:00:02:242 90 sec: 8041000 operations; 77000 current ops/sec; est completion in 5 minutes [INSERT: Count=77000, Max=602623, Min=53600, Avg=164065.45, 90=352511, 99=602623, 99.9=602623, 99.99=602623] 
2022-11-27 02:00:03:242 91 sec: 8133000 operations; 92000 current ops/sec; est completion in 5 minutes [INSERT: Count=92000, Max=756735, Min=53536, Avg=255313.04, 90=593919, 99=756735, 99.9=756735, 99.99=756735] 
2022-11-27 02:00:04:242 92 sec: 8220000 operations; 87000 current ops/sec; est completion in 5 minutes [INSERT: Count=87000, Max=845311, Min=55328, Avg=257148.87, 90=548863, 99=845311, 99.9=845311, 99.99=845311] 
2022-11-27 02:00:05:242 93 sec: 8309000 operations; 89000 current ops/sec; est completion in 5 minutes [INSERT: Count=89000, Max=922623, Min=58048, Avg=299515.15, 90=659967, 99=922623, 99.9=922623, 99.99=922623] 
2022-11-27 02:00:06:242 94 sec: 8414000 operations; 105000 current ops/sec; est completion in 5 minutes [INSERT: Count=105000, Max=795135, Min=52576, Avg=284306.13, 90=544767, 99=748543, 99.9=795135, 99.99=795135] 
2022-11-27 02:00:07:242 95 sec: 8496000 operations; 82000 current ops/sec; est completion in 5 minutes [INSERT: Count=82000, Max=525311, Min=56512, Avg=149911.22, 90=286207, 99=525311, 99.9=525311, 99.99=525311] 
2022-11-27 02:00:08:242 96 sec: 8573000 operations; 77000 current ops/sec; est completion in 5 minutes [INSERT: Count=77000, Max=893951, Min=69248, Avg=365701.82, 90=777727, 99=893951, 99.9=893951, 99.99=893951] 
