
/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloada -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=8 -p status.interval=1000 -p target=90000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloada -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=8 -p status.interval=1000 -p target=90000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-2] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2022-11-27 05:48:29:067 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2022-11-27 05:48:30:040 1 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-27 05:48:45:040 16 sec: 430000 operations; 0 current ops/sec; est completion in 48 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-27 05:48:46:040 17 sec: 430000 operations; 0 current ops/sec; est completion in 51 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-27 05:48:47:040 18 sec: 454000 operations; 24000 current ops/sec; est completion in 51 minutes [INSERT: Count=24000, Max=12509183, Min=11149312, Avg=11659264, 90=12124159, 99=12509183, 99.9=12509183, 99.99=12509183] 
2022-11-27 05:48:48:040 19 sec: 503000 operations; 49000 current ops/sec; est completion in 49 minutes [INSERT: Count=49000, Max=12738559, Min=9388032, Avg=10833585.63, 90=11640831, 99=12738559, 99.9=12738559, 99.99=12738559] 
2022-11-27 05:48:49:040 20 sec: 680000 operations; 177000 current ops/sec; est completion in 38 minutes [INSERT: Count=177000, Max=14278655, Min=7258112, Avg=12052480, 90=13762559, 99=14270463, 99.9=14278655, 99.99=14278655] 
2022-11-27 05:48:50:040 21 sec: 834000 operations; 154000 current ops/sec; est completion in 32 minutes [INSERT: Count=154000, Max=13787135, Min=6082560, Avg=11255329.25, 90=13189119, 99=13697023, 99.9=13787135, 99.99=13787135] 
2022-11-27 05:48:51:040 22 sec: 1010000 operations; 176000 current ops/sec; est completion in 28 minutes [INSERT: Count=176000, Max=14721023, Min=6443008, Avg=10641082.18, 90=12615679, 99=14360575, 99.9=14721023, 99.99=14721023] 
2022-11-27 05:48:52:040 23 sec: 1238000 operations; 228000 current ops/sec; est completion in 24 minutes [INSERT: Count=228000, Max=15704063, Min=4300800, Avg=9245381.61, 90=11968511, 99=13844479, 99.9=15704063, 99.99=15704063] 
2022-11-27 05:48:53:040 24 sec: 1486000 operations; 248000 current ops/sec; est completion in 20 minutes [INSERT: Count=248000, Max=15073279, Min=3051520, Avg=8136613.16, 90=12107775, 99=14745599, 99.9=15073279, 99.99=15073279] 
2022-11-27 05:48:54:040 25 sec: 1671000 operations; 185000 current ops/sec; est completion in 19 minutes [INSERT: Count=185000, Max=11829247, Min=2779136, Avg=5958456.74, 90=8634367, 99=10772479, 99.9=11829247, 99.99=11829247] 
2022-11-27 05:48:55:040 26 sec: 1934000 operations; 263000 current ops/sec; est completion in 17 minutes [INSERT: Count=263000, Max=11542527, Min=713728, Avg=5093011.95, 90=8527871, 99=11231231, 99.9=11542527, 99.99=11542527] 
2022-11-27 05:48:56:040 27 sec: 2145000 operations; 211000 current ops/sec; est completion in 16 minutes [INSERT: Count=211000, Max=7679999, Min=59584, Avg=3304491.15, 90=6496255, 99=7380991, 99.9=7679999, 99.99=7679999] 
2022-11-27 05:48:57:039 28 sec: 2316000 operations; 171000 current ops/sec; est completion in 15 minutes [INSERT: Count=171000, Max=6803455, Min=56448, Avg=2731166.41, 90=5083135, 99=6475775, 99.9=6803455, 99.99=6803455] 
2022-11-27 05:48:58:040 29 sec: 2518000 operations; 202000 current ops/sec; est completion in 14 minutes [INSERT: Count=202000, Max=4104191, Min=58848, Avg=1527613.23, 90=3155967, 99=3856383, 99.9=4104191, 99.99=4104191] 
2022-11-27 05:48:59:040 30 sec: 2628000 operations; 110000 current ops/sec; est completion in 14 minutes [INSERT: Count=110000, Max=1522687, Min=51200, Avg=290441.6, 90=786431, 99=1222655, 99.9=1522687, 99.99=1522687] 
2022-11-27 05:49:00:040 31 sec: 2727000 operations; 99000 current ops/sec; est completion in 14 minutes [INSERT: Count=99000, Max=1169407, Min=56096, Avg=251814.95, 90=737279, 99=1169407, 99.9=1169407, 99.99=1169407] 
2022-11-27 05:49:01:040 32 sec: 2823000 operations; 96000 current ops/sec; est completion in 14 minutes [INSERT: Count=96000, Max=585215, Min=56192, Avg=146711.17, 90=413183, 99=585215, 99.9=585215, 99.99=585215] 
2022-11-27 05:49:02:040 33 sec: 2906000 operations; 83000 current ops/sec; est completion in 14 minutes [INSERT: Count=83000, Max=815615, Min=52864, Avg=130856.87, 90=212095, 99=815615, 99.9=815615, 99.99=815615] 
2022-11-27 05:49:03:040 34 sec: 2991000 operations; 85000 current ops/sec; est completion in 14 minutes [INSERT: Count=85000, Max=918015, Min=55904, Avg=204521.6, 90=482559, 99=918015, 99.9=918015, 99.99=918015] 
2022-11-27 05:49:04:040 35 sec: 3087000 operations; 96000 current ops/sec; est completion in 14 minutes [INSERT: Count=96000, Max=774655, Min=53920, Avg=145213.5, 90=294399, 99=774655, 99.9=774655, 99.99=774655] 
2022-11-27 05:49:05:039 36 sec: 3165000 operations; 78000 current ops/sec; est completion in 14 minutes [INSERT: Count=78000, Max=744447, Min=56896, Avg=108901.95, 90=190975, 99=744447, 99.9=744447, 99.99=744447] 
2022-11-27 05:49:06:040 37 sec: 3270000 operations; 105000 current ops/sec; est completion in 14 minutes [INSERT: Count=105000, Max=792575, Min=55872, Avg=200232.53, 90=514815, 99=621567, 99.9=792575, 99.99=792575] 
2022-11-27 05:49:07:039 38 sec: 3365000 operations; 95000 current ops/sec; est completion in 14 minutes [INSERT: Count=95000, Max=521215, Min=55744, Avg=96916.21, 90=129535, 99=521215, 99.9=521215, 99.99=521215] 
2022-11-27 05:49:08:039 39 sec: 3448000 operations; 83000 current ops/sec; est completion in 14 minutes [INSERT: Count=83000, Max=440319, Min=52320, Avg=103681.54, 90=189695, 99=440319, 99.9=440319, 99.99=440319] 
2022-11-27 05:49:09:040 40 sec: 3521000 operations; 73000 current ops/sec; est completion in 14 minutes [INSERT: Count=73000, Max=1394687, Min=57664, Avg=221079.23, 90=522495, 99=1394687, 99.9=1394687, 99.99=1394687] 
2022-11-27 05:49:10:040 41 sec: 3611000 operations; 90000 current ops/sec; est completion in 14 minutes [INSERT: Count=90000, Max=797183, Min=58784, Avg=192674.31, 90=495615, 99=797183, 99.9=797183, 99.99=797183] 
2022-11-27 05:49:11:040 42 sec: 3713000 operations; 102000 current ops/sec; est completion in 14 minutes [INSERT: Count=102000, Max=924671, Min=51424, Avg=241043.76, 90=563711, 99=898559, 99.9=924671, 99.99=924671] 
2022-11-27 05:49:12:040 43 sec: 3808000 operations; 95000 current ops/sec; est completion in 14 minutes [INSERT: Count=95000, Max=1129471, Min=52736, Avg=195031.41, 90=473087, 99=1129471, 99.9=1129471, 99.99=1129471] 
2022-11-27 05:49:13:040 44 sec: 3902000 operations; 94000 current ops/sec; est completion in 14 minutes [INSERT: Count=94877, Max=879103, Min=53664, Avg=206651.16, 90=527871, 99=879103, 99.9=879103, 99.99=879103] 
2022-11-27 05:49:14:040 45 sec: 3992000 operations; 90000 current ops/sec; est completion in 14 minutes [INSERT: Count=89123, Max=706559, Min=51744, Avg=152844.12, 90=430079, 99=706559, 99.9=706559, 99.99=706559] 
2022-11-27 05:49:15:040 46 sec: 4054000 operations; 62000 current ops/sec; est completion in 14 minutes [INSERT: Count=62000, Max=762879, Min=58368, Avg=160246.19, 90=416767, 99=762879, 99.9=762879, 99.99=762879] 
2022-11-27 05:49:16:040 47 sec: 4166000 operations; 112000 current ops/sec; est completion in 14 minutes [INSERT: Count=112000, Max=932351, Min=55072, Avg=276860.86, 90=749567, 99=925183, 99.9=932351, 99.99=932351] 
2022-11-27 05:49:17:040 48 sec: 4255000 operations; 89000 current ops/sec; est completion in 14 minutes [INSERT: Count=89000, Max=936447, Min=52352, Avg=138022.83, 90=310015, 99=936447, 99.9=936447, 99.99=936447] 
2022-11-27 05:49:18:040 49 sec: 4346000 operations; 91000 current ops/sec; est completion in 14 minutes [INSERT: Count=91000, Max=807935, Min=54016, Avg=240430.07, 90=620543, 99=807935, 99.9=807935, 99.99=807935] 
2022-11-27 05:49:19:040 50 sec: 4436000 operations; 90000 current ops/sec; est completion in 14 minutes [INSERT: Count=90000, Max=843263, Min=52288, Avg=222817.78, 90=552959, 99=843263, 99.9=843263, 99.99=843263] 
2022-11-27 05:49:20:040 51 sec: 4527000 operations; 91000 current ops/sec; est completion in 14 minutes [INSERT: Count=91000, Max=1111039, Min=60128, Avg=272423.56, 90=506623, 99=1111039, 99.9=1111039, 99.99=1111039] 
2022-11-27 05:49:21:039 52 sec: 4596000 operations; 69000 current ops/sec; est completion in 14 minutes [INSERT: Count=69000, Max=633343, Min=56192, Avg=168677.1, 90=412927, 99=633343, 99.9=633343, 99.99=633343] 
2022-11-27 05:49:22:039 53 sec: 4707000 operations; 111000 current ops/sec; est completion in 14 minutes [INSERT: Count=111000, Max=1188863, Min=54368, Avg=228202.38, 90=513023, 99=867327, 99.9=1188863, 99.99=1188863] 
2022-11-27 05:49:23:040 54 sec: 4798000 operations; 91000 current ops/sec; est completion in 14 minutes [INSERT: Count=91000, Max=449791, Min=56800, Avg=128659.87, 90=308991, 99=449791, 99.9=449791, 99.99=449791] 
2022-11-27 05:49:24:039 55 sec: 4890000 operations; 92000 current ops/sec; est completion in 14 minutes [INSERT: Count=92000, Max=821759, Min=56384, Avg=207841.57, 90=483327, 99=821759, 99.9=821759, 99.99=821759] 
2022-11-27 05:49:25:039 56 sec: 4978000 operations; 88000 current ops/sec; est completion in 14 minutes [INSERT: Count=88000, Max=851455, Min=52512, Avg=229549.27, 90=496639, 99=851455, 99.9=851455, 99.99=851455] 
2022-11-27 05:49:26:039 57 sec: 5068000 operations; 90000 current ops/sec; est completion in 14 minutes [INSERT: Count=90000, Max=721919, Min=54592, Avg=156605.87, 90=402687, 99=721919, 99.9=721919, 99.99=721919] 
2022-11-27 05:49:27:039 58 sec: 5142000 operations; 74000 current ops/sec; est completion in 14 minutes [INSERT: Count=74000, Max=434175, Min=55296, Avg=116649.08, 90=215807, 99=434175, 99.9=434175, 99.99=434175] 
2022-11-27 05:49:28:039 59 sec: 5235000 operations; 93000 current ops/sec; est completion in 14 minutes [INSERT: Count=93000, Max=838143, Min=53056, Avg=265145.46, 90=752127, 99=838143, 99.9=838143, 99.99=838143] 
2022-11-27 05:49:29:039 60 sec: 5336000 operations; 101000 current ops/sec; est completion in 14 minutes [INSERT: Count=101000, Max=899071, Min=58240, Avg=319230.89, 90=612863, 99=834047, 99.9=899071, 99.99=899071] 
2022-11-27 05:49:30:039 61 sec: 5424000 operations; 88000 current ops/sec; est completion in 13 minutes [INSERT: Count=88000, Max=778751, Min=53696, Avg=207508.18, 90=471039, 99=778751, 99.9=778751, 99.99=778751] 
2022-11-27 05:49:31:040 62 sec: 5520000 operations; 96000 current ops/sec; est completion in 13 minutes [INSERT: Count=96000, Max=1024511, Min=57120, Avg=178016.83, 90=439807, 99=1024511, 99.9=1024511, 99.99=1024511] 
2022-11-27 05:49:32:039 63 sec: 5596000 operations; 76000 current ops/sec; est completion in 13 minutes [INSERT: Count=76000, Max=653823, Min=58080, Avg=228718.74, 90=500223, 99=653823, 99.9=653823, 99.99=653823] 
2022-11-27 05:49:33:039 64 sec: 5685000 operations; 89000 current ops/sec; est completion in 13 minutes [INSERT: Count=89000, Max=657919, Min=55040, Avg=179788.04, 90=445951, 99=657919, 99.9=657919, 99.99=657919] 
2022-11-27 05:49:34:039 65 sec: 5789000 operations; 104000 current ops/sec; est completion in 13 minutes [INSERT: Count=104000, Max=819199, Min=52736, Avg=216903.69, 90=481535, 99=813567, 99.9=819199, 99.99=819199] 
2022-11-27 05:49:35:039 66 sec: 5872000 operations; 83000 current ops/sec; est completion in 13 minutes [INSERT: Count=83000, Max=995839, Min=55840, Avg=193783.52, 90=508415, 99=995839, 99.9=995839, 99.99=995839] 
2022-11-27 05:49:36:039 67 sec: 5964000 operations; 92000 current ops/sec; est completion in 13 minutes [INSERT: Count=92000, Max=700927, Min=55360, Avg=149894.26, 90=391679, 99=700927, 99.9=700927, 99.99=700927] 
2022-11-27 05:49:37:039 68 sec: 6051000 operations; 87000 current ops/sec; est completion in 13 minutes [INSERT: Count=87000, Max=618495, Min=52928, Avg=160879.45, 90=393215, 99=618495, 99.9=618495, 99.99=618495] 
2022-11-27 05:49:38:039 69 sec: 6147000 operations; 96000 current ops/sec; est completion in 13 minutes [INSERT: Count=96000, Max=507391, Min=52704, Avg=138309.17, 90=300799, 99=507391, 99.9=507391, 99.99=507391] 
2022-11-27 05:49:39:039 70 sec: 6229000 operations; 82000 current ops/sec; est completion in 13 minutes [INSERT: Count=82000, Max=439807, Min=54912, Avg=139975.61, 90=330495, 99=439807, 99.9=439807, 99.99=439807] 
2022-11-27 05:49:40:039 71 sec: 6330000 operations; 101000 current ops/sec; est completion in 13 minutes [INSERT: Count=101000, Max=1183743, Min=52416, Avg=207163.88, 90=448255, 99=815103, 99.9=1183743, 99.99=1183743] 
2022-11-27 05:49:41:039 72 sec: 6418000 operations; 88000 current ops/sec; est completion in 13 minutes [INSERT: Count=88000, Max=505599, Min=53536, Avg=143381.27, 90=391679, 99=505599, 99.9=505599, 99.99=505599] 
2022-11-27 05:49:42:039 73 sec: 6504000 operations; 86000 current ops/sec; est completion in 13 minutes [INSERT: Count=86000, Max=824319, Min=52096, Avg=234368.56, 90=464895, 99=824319, 99.9=824319, 99.99=824319] 
2022-11-27 05:49:43:039 74 sec: 6585000 operations; 81000 current ops/sec; est completion in 13 minutes [INSERT: Count=81000, Max=845823, Min=54944, Avg=218997.73, 90=480767, 99=845823, 99.9=845823, 99.99=845823] 
2022-11-27 05:49:44:039 75 sec: 6667000 operations; 82000 current ops/sec; est completion in 13 minutes [INSERT: Count=83000, Max=1529855, Min=55072, Avg=266144.58, 90=790527, 99=1529855, 99.9=1529855, 99.99=1529855] 
2022-11-27 05:49:45:039 76 sec: 6766000 operations; 99000 current ops/sec; est completion in 13 minutes [INSERT: Count=98000, Max=899071, Min=51488, Avg=267010.94, 90=598015, 99=899071, 99.9=899071, 99.99=899071] 
2022-11-27 05:49:46:039 77 sec: 6867000 operations; 101000 current ops/sec; est completion in 13 minutes [INSERT: Count=101000, Max=918015, Min=59200, Avg=262961.58, 90=632319, 99=901119, 99.9=918015, 99.99=918015] 
2022-11-27 05:49:47:039 78 sec: 6960000 operations; 93000 current ops/sec; est completion in 13 minutes [INSERT: Count=93000, Max=796159, Min=53536, Avg=194861.94, 90=470783, 99=796159, 99.9=796159, 99.99=796159] 
2022-11-27 05:49:48:040 79 sec: 7042000 operations; 82000 current ops/sec; est completion in 13 minutes [INSERT: Count=82000, Max=909311, Min=53184, Avg=174723.12, 90=442111, 99=909311, 99.9=909311, 99.99=909311] 
2022-11-27 05:49:49:039 80 sec: 7129000 operations; 87000 current ops/sec; est completion in 13 minutes [INSERT: Count=87000, Max=694271, Min=52832, Avg=165293.43, 90=403711, 99=694271, 99.9=694271, 99.99=694271] 
2022-11-27 05:49:50:039 81 sec: 7225000 operations; 96000 current ops/sec; est completion in 13 minutes [INSERT: Count=97000, Max=611839, Min=52384, Avg=180938.06, 90=452607, 99=611839, 99.9=611839, 99.99=611839] 
2022-11-27 05:49:51:039 82 sec: 7319000 operations; 94000 current ops/sec; est completion in 13 minutes [INSERT: Count=93000, Max=829951, Min=53440, Avg=139442.92, 90=273919, 99=829951, 99.9=829951, 99.99=829951] 
2022-11-27 05:49:52:040 83 sec: 7404000 operations; 85000 current ops/sec; est completion in 13 minutes [INSERT: Count=85000, Max=557567, Min=54016, Avg=134727.34, 90=381951, 99=557567, 99.9=557567, 99.99=557567] 
2022-11-27 05:49:53:040 84 sec: 7503000 operations; 99000 current ops/sec; est completion in 13 minutes [INSERT: Count=99000, Max=818175, Min=55936, Avg=246331.64, 90=500991, 99=818175, 99.9=818175, 99.99=818175] 
2022-11-27 05:49:54:040 85 sec: 7574000 operations; 71000 current ops/sec; est completion in 13 minutes [INSERT: Count=71000, Max=854015, Min=55968, Avg=183177.69, 90=435455, 99=854015, 99.9=854015, 99.99=854015] 
2022-11-27 05:49:55:040 86 sec: 7673000 operations; 99000 current ops/sec; est completion in 13 minutes [INSERT: Count=99000, Max=796159, Min=53312, Avg=158605.74, 90=380159, 99=796159, 99.9=796159, 99.99=796159] 
2022-11-27 05:49:56:040 87 sec: 7751000 operations; 78000 current ops/sec; est completion in 13 minutes [INSERT: Count=78000, Max=827903, Min=58080, Avg=176473.85, 90=442111, 99=827903, 99.9=827903, 99.99=827903] 
2022-11-27 05:49:57:039 88 sec: 7854000 operations; 103000 current ops/sec; est completion in 13 minutes [INSERT: Count=103000, Max=758783, Min=55168, Avg=185320.39, 90=437759, 99=684031, 99.9=758783, 99.99=758783] 
2022-11-27 05:49:58:039 89 sec: 7951000 operations; 97000 current ops/sec; est completion in 13 minutes [INSERT: Count=97000, Max=1107967, Min=58880, Avg=247045.11, 90=634367, 99=1107967, 99.9=1107967, 99.99=1107967] 
2022-11-27 05:49:59:040 90 sec: 8031000 operations; 79920.08 current ops/sec; est completion in 13 minutes [INSERT: Count=80000, Max=855039, Min=51744, Avg=179785.2, 90=443903, 99=855039, 99.9=855039, 99.99=855039] 
2022-11-27 05:50:00:040 91 sec: 8122000 operations; 91091.09 current ops/sec; est completion in 13 minutes [INSERT: Count=91000, Max=1103871, Min=53664, Avg=171420.13, 90=430079, 99=1103871, 99.9=1103871, 99.99=1103871] 
2022-11-27 05:50:01:039 92 sec: 8209000 operations; 87000 current ops/sec; est completion in 13 minutes [INSERT: Count=87000, Max=822271, Min=54400, Avg=174158.71, 90=457983, 99=822271, 99.9=822271, 99.99=822271] 
2022-11-27 05:50:02:039 93 sec: 8302000 operations; 93000 current ops/sec; est completion in 13 minutes [INSERT: Count=93000, Max=785407, Min=51808, Avg=173500.56, 90=427263, 99=785407, 99.9=785407, 99.99=785407] 
2022-11-27 05:50:03:039 94 sec: 8394000 operations; 92000 current ops/sec; est completion in 13 minutes [INSERT: Count=92000, Max=703487, Min=55296, Avg=161108.17, 90=425983, 99=703487, 99.9=703487, 99.99=703487] 
2022-11-27 05:50:04:040 95 sec: 8478000 operations; 84000 current ops/sec; est completion in 13 minutes [INSERT: Count=84000, Max=994815, Min=54912, Avg=250763.24, 90=606719, 99=994815, 99.9=994815, 99.99=994815] 
2022-11-27 05:50:05:039 96 sec: 8582000 operations; 104000 current ops/sec; est completion in 13 minutes [INSERT: Count=104000, Max=1078271, Min=51680, Avg=210884.46, 90=482303, 99=776703, 99.9=1078271, 99.99=1078271] 
2022-11-27 05:50:06:039 97 sec: 8664000 operations; 82000 current ops/sec; est completion in 13 minutes [INSERT: Count=82000, Max=561663, Min=55264, Avg=154711.41, 90=422143, 99=561663, 99.9=561663, 99.99=561663] 
