
/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloada -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=4 -p status.interval=1000 -p target=90000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloada -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=4 -p status.interval=1000 -p target=90000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-2] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2022-11-25 15:04:38:776 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2022-11-25 15:04:39:749 1 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-25 15:04:54:749 16 sec: 208000 operations; 0 current ops/sec; est completion in 49 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-25 15:04:55:749 17 sec: 208000 operations; 0 current ops/sec; est completion in 52 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-25 15:04:56:749 18 sec: 208000 operations; 0 current ops/sec; est completion in 55 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-25 15:04:57:749 19 sec: 208000 operations; 0 current ops/sec; est completion in 58 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-25 15:04:58:749 20 sec: 208000 operations; 0 current ops/sec; est completion in 1 hour 1 minute [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-25 15:04:59:749 21 sec: 208000 operations; 0 current ops/sec; est completion in 1 hour 4 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-25 15:05:00:749 22 sec: 208000 operations; 0 current ops/sec; est completion in 1 hour 7 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-25 15:05:01:749 23 sec: 208000 operations; 0 current ops/sec; est completion in 1 hour 9 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2022-11-25 15:05:02:749 24 sec: 287000 operations; 79000 current ops/sec; est completion in 52 minutes [INSERT: Count=79000, Max=20660223, Min=19234816, Avg=20085435.95, 90=20496383, 99=20660223, 99.9=20660223, 99.99=20660223] 
2022-11-25 15:05:03:749 25 sec: 440000 operations; 153000 current ops/sec; est completion in 35 minutes [INSERT: Count=153000, Max=21823487, Min=17858560, Avg=19713003.92, 90=21561343, 99=21790719, 99.9=21823487, 99.99=21823487] 
2022-11-25 15:05:04:749 26 sec: 621000 operations; 181000 current ops/sec; est completion in 26 minutes [INSERT: Count=181000, Max=21381119, Min=16424960, Avg=19179305.02, 90=20987903, 99=21331967, 99.9=21381119, 99.99=21381119] 
2022-11-25 15:05:05:749 27 sec: 806000 operations; 185000 current ops/sec; est completion in 21 minutes [INSERT: Count=185000, Max=20365311, Min=15409152, Avg=18156992.35, 90=19988479, 99=20332543, 99.9=20365311, 99.99=20365311] 
2022-11-25 15:05:06:749 28 sec: 989000 operations; 183000 current ops/sec; est completion in 17 minutes [INSERT: Count=183000, Max=19644415, Min=14262272, Avg=17138425.01, 90=19005439, 99=19513343, 99.9=19644415, 99.99=19644415] 
2022-11-25 15:05:07:749 29 sec: 1171000 operations; 182000 current ops/sec; est completion in 15 minutes [INSERT: Count=182000, Max=18644991, Min=12935168, Avg=16082291.34, 90=17956863, 99=18546687, 99.9=18644991, 99.99=18644991] 
2022-11-25 15:05:08:749 30 sec: 1346000 operations; 175000 current ops/sec; est completion in 13 minutes [INSERT: Count=175000, Max=17563647, Min=11452416, Avg=15078920.78, 90=17022975, 99=17448959, 99.9=17563647, 99.99=17563647] 
2022-11-25 15:05:09:749 31 sec: 1543000 operations; 197000 current ops/sec; est completion in 12 minutes [INSERT: Count=197000, Max=16580607, Min=10854400, Avg=14124151.55, 90=15917055, 99=16556031, 99.9=16580607, 99.99=16580607] 
2022-11-25 15:05:10:749 32 sec: 1724000 operations; 181000 current ops/sec; est completion in 11 minutes [INSERT: Count=181000, Max=15482879, Min=9895936, Avg=12835483.58, 90=14843903, 99=15319039, 99.9=15482879, 99.99=15482879] 
2022-11-25 15:05:11:749 33 sec: 1894000 operations; 170000 current ops/sec; est completion in 10 minutes [INSERT: Count=170000, Max=15048703, Min=9428992, Avg=12048215.34, 90=13869055, 99=14917631, 99.9=15048703, 99.99=15048703] 
2022-11-25 15:05:12:749 34 sec: 2082000 operations; 188000 current ops/sec; est completion in 10 minutes [INSERT: Count=188000, Max=14237695, Min=8290304, Avg=11007422.64, 90=12861439, 99=14147583, 99.9=14237695, 99.99=14237695] 
2022-11-25 15:05:13:749 35 sec: 2201000 operations; 119000 current ops/sec; est completion in 9 minutes [INSERT: Count=119000, Max=13500415, Min=8339456, Avg=10733877.78, 90=12247039, 99=13434879, 99.9=13500415, 99.99=13500415] 
2022-11-25 15:05:14:749 36 sec: 2323000 operations; 122000 current ops/sec; est completion in 9 minutes [INSERT: Count=122000, Max=11968511, Min=7716864, Avg=9800133.25, 90=11558911, 99=11911167, 99.9=11968511, 99.99=11968511] 
2022-11-25 15:05:15:749 37 sec: 2473000 operations; 150000 current ops/sec; est completion in 9 minutes [INSERT: Count=150000, Max=12206079, Min=6094848, Avg=9041018.88, 90=11108351, 99=12042239, 99.9=12206079, 99.99=12206079] 
2022-11-25 15:05:16:749 38 sec: 2631000 operations; 158000 current ops/sec; est completion in 8 minutes [INSERT: Count=158000, Max=12042239, Min=5189632, Avg=8908125.97, 90=10846207, 99=11968511, 99.9=12042239, 99.99=12042239] 
2022-11-25 15:05:17:749 39 sec: 2777000 operations; 146000 current ops/sec; est completion in 8 minutes [INSERT: Count=146000, Max=10919935, Min=5705728, Avg=8367230.25, 90=9895935, 99=10887167, 99.9=10919935, 99.99=10919935] 
2022-11-25 15:05:18:749 40 sec: 2843000 operations; 66000 current ops/sec; est completion in 8 minutes [INSERT: Count=66000, Max=10035199, Min=5902336, Avg=7975346.42, 90=9535487, 99=10035199, 99.9=10035199, 99.99=10035199] 
2022-11-25 15:05:19:749 41 sec: 2916000 operations; 73000 current ops/sec; est completion in 8 minutes [INSERT: Count=73000, Max=10174463, Min=5619712, Avg=7723232.44, 90=9568255, 99=10174463, 99.9=10174463, 99.99=10174463] 
2022-11-25 15:05:20:749 42 sec: 3061000 operations; 145000 current ops/sec; est completion in 8 minutes [INSERT: Count=145000, Max=10706943, Min=4227072, Avg=7440878.34, 90=10321919, 99=10600447, 99.9=10706943, 99.99=10706943] 
2022-11-25 15:05:21:749 43 sec: 3227000 operations; 165834.17 current ops/sec; est completion in 8 minutes [INSERT: Count=166000, Max=10330111, Min=2709504, Avg=7117898.02, 90=9740287, 99=10280959, 99.9=10330111, 99.99=10330111] 
2022-11-25 15:05:22:749 44 sec: 3390000 operations; 163163.16 current ops/sec; est completion in 7 minutes [INSERT: Count=163000, Max=9846783, Min=1778688, Avg=6306702.92, 90=8937471, 99=9699327, 99.9=9846783, 99.99=9846783] 
2022-11-25 15:05:23:749 45 sec: 3534000 operations; 144000 current ops/sec; est completion in 7 minutes [INSERT: Count=144000, Max=8757247, Min=1628160, Avg=5970147.56, 90=8167423, 99=8740863, 99.9=8757247, 99.99=8757247] 
2022-11-25 15:05:24:749 46 sec: 3651000 operations; 117000 current ops/sec; est completion in 7 minutes [INSERT: Count=117000, Max=7933951, Min=2430976, Avg=5762021.74, 90=7172095, 99=7921663, 99.9=7933951, 99.99=7933951] 
2022-11-25 15:05:25:749 47 sec: 3728000 operations; 77000 current ops/sec; est completion in 7 minutes [INSERT: Count=77000, Max=7036927, Min=2271232, Avg=4870995.12, 90=6086655, 99=7036927, 99.9=7036927, 99.99=7036927] 
2022-11-25 15:05:26:749 48 sec: 3812000 operations; 84000 current ops/sec; est completion in 7 minutes [INSERT: Count=84000, Max=7819263, Min=1950720, Avg=4570069.33, 90=6557695, 99=7819263, 99.9=7819263, 99.99=7819263] 
2022-11-25 15:05:27:749 49 sec: 3958000 operations; 146000 current ops/sec; est completion in 7 minutes [INSERT: Count=146000, Max=7876607, Min=1229824, Avg=4659456, 90=7102463, 99=7831551, 99.9=7876607, 99.99=7876607] 
2022-11-25 15:05:28:749 50 sec: 4124000 operations; 166000 current ops/sec; est completion in 7 minutes [INSERT: Count=166000, Max=7770111, Min=785920, Avg=4230302.84, 90=6864895, 99=7749631, 99.9=7770111, 99.99=7770111] 
2022-11-25 15:05:29:749 51 sec: 4269000 operations; 145000 current ops/sec; est completion in 7 minutes [INSERT: Count=145000, Max=6684671, Min=660992, Avg=3872390.18, 90=6017023, 99=6619135, 99.9=6684671, 99.99=6684671] 
2022-11-25 15:05:30:749 52 sec: 4383000 operations; 114000 current ops/sec; est completion in 7 minutes [INSERT: Count=114000, Max=5672959, Min=270592, Avg=3456243.65, 90=5009407, 99=5570559, 99.9=5672959, 99.99=5672959] 
2022-11-25 15:05:31:749 53 sec: 4449000 operations; 66000 current ops/sec; est completion in 7 minutes [INSERT: Count=66000, Max=4792319, Min=1214464, Avg=3094473.7, 90=4308991, 99=4792319, 99.9=4792319, 99.99=4792319] 
2022-11-25 15:05:32:749 54 sec: 4523000 operations; 74000 current ops/sec; est completion in 7 minutes [INSERT: Count=74000, Max=5451775, Min=241792, Avg=2324973.84, 90=3553279, 99=5451775, 99.9=5451775, 99.99=5451775] 
2022-11-25 15:05:33:749 55 sec: 4632000 operations; 109000 current ops/sec; est completion in 6 minutes [INSERT: Count=109000, Max=6139903, Min=35328, Avg=2599631.85, 90=5705727, 99=6090751, 99.9=6139903, 99.99=6139903] 
2022-11-25 15:05:34:749 56 sec: 4748000 operations; 116000 current ops/sec; est completion in 6 minutes [INSERT: Count=116000, Max=6672383, Min=31728, Avg=2792545.31, 90=5070847, 99=5378047, 99.9=6672383, 99.99=6672383] 
2022-11-25 15:05:35:749 57 sec: 4887000 operations; 139000 current ops/sec; est completion in 6 minutes [INSERT: Count=139000, Max=6819839, Min=37472, Avg=3154434.3, 90=5431295, 99=6672383, 99.9=6819839, 99.99=6819839] 
2022-11-25 15:05:36:749 58 sec: 5030000 operations; 143000 current ops/sec; est completion in 6 minutes [INSERT: Count=143000, Max=5636095, Min=65600, Avg=2509499.52, 90=4012031, 99=5500927, 99.9=5636095, 99.99=5636095] 
2022-11-25 15:05:37:749 59 sec: 5178000 operations; 147852.15 current ops/sec; est completion in 6 minutes [INSERT: Count=148000, Max=4739071, Min=29600, Avg=1549310.81, 90=2795519, 99=4694015, 99.9=4739071, 99.99=4739071] 
2022-11-25 15:05:38:749 60 sec: 5286000 operations; 108108.11 current ops/sec; est completion in 6 minutes [INSERT: Count=108000, Max=3837951, Min=31856, Avg=906983.7, 90=1905663, 99=3758079, 99.9=3837951, 99.99=3837951] 
2022-11-25 15:05:39:749 61 sec: 5350000 operations; 64000 current ops/sec; est completion in 6 minutes [INSERT: Count=64000, Max=3172351, Min=29744, Avg=828276.12, 90=2590719, 99=3172351, 99.9=3172351, 99.99=3172351] 
2022-11-25 15:05:40:749 62 sec: 5392000 operations; 42000 current ops/sec; est completion in 6 minutes [INSERT: Count=42000, Max=3168255, Min=29984, Avg=785904, 90=2627583, 99=3168255, 99.9=3168255, 99.99=3168255] 
2022-11-25 15:05:41:749 63 sec: 5504000 operations; 112000 current ops/sec; est completion in 6 minutes [INSERT: Count=112000, Max=3846143, Min=32800, Avg=1511689.71, 90=3346431, 99=3837951, 99.9=3846143, 99.99=3846143] 
2022-11-25 15:05:42:749 64 sec: 5618000 operations; 114000 current ops/sec; est completion in 6 minutes [INSERT: Count=114000, Max=3432447, Min=32720, Avg=1456131.02, 90=3256319, 99=3422207, 99.9=3432447, 99.99=3432447] 
2022-11-25 15:05:43:749 65 sec: 5751000 operations; 133000 current ops/sec; est completion in 6 minutes [INSERT: Count=133000, Max=3106815, Min=31520, Avg=1286911.88, 90=2664447, 99=3096575, 99.9=3106815, 99.99=3106815] 
2022-11-25 15:05:44:749 66 sec: 5883000 operations; 132000 current ops/sec; est completion in 6 minutes [INSERT: Count=132000, Max=1796095, Min=30464, Avg=632890.3, 90=1447935, 99=1770495, 99.9=1796095, 99.99=1796095] 
2022-11-25 15:05:45:749 67 sec: 5991000 operations; 108000 current ops/sec; est completion in 6 minutes [INSERT: Count=108000, Max=834559, Min=28032, Avg=107408, 90=367359, 99=694271, 99.9=834559, 99.99=834559] 
2022-11-25 15:05:46:749 68 sec: 6072000 operations; 81000 current ops/sec; est completion in 6 minutes [INSERT: Count=81000, Max=229375, Min=28672, Avg=49459.75, 90=66495, 99=229375, 99.9=229375, 99.99=229375] 
2022-11-25 15:05:47:749 69 sec: 6167000 operations; 95000 current ops/sec; est completion in 6 minutes [INSERT: Count=95000, Max=624127, Min=29264, Avg=118188.21, 90=389119, 99=624127, 99.9=624127, 99.99=624127] 
2022-11-25 15:05:48:749 70 sec: 6260000 operations; 93000 current ops/sec; est completion in 6 minutes [INSERT: Count=93000, Max=235647, Min=30096, Avg=53361.98, 90=81023, 99=235647, 99.9=235647, 99.99=235647] 
2022-11-25 15:05:49:749 71 sec: 6350000 operations; 90000 current ops/sec; est completion in 6 minutes [INSERT: Count=90000, Max=215039, Min=28752, Avg=46121.69, 90=65023, 99=215039, 99.9=215039, 99.99=215039] 
2022-11-25 15:05:50:749 72 sec: 6438000 operations; 88000 current ops/sec; est completion in 6 minutes [INSERT: Count=88000, Max=247039, Min=29152, Avg=49832, 90=75199, 99=247039, 99.9=247039, 99.99=247039] 
2022-11-25 15:05:51:749 73 sec: 6530000 operations; 92000 current ops/sec; est completion in 6 minutes [INSERT: Count=92000, Max=239487, Min=28880, Avg=46305.91, 90=62559, 99=239487, 99.9=239487, 99.99=239487] 
2022-11-25 15:05:52:749 74 sec: 6621000 operations; 91000 current ops/sec; est completion in 6 minutes [INSERT: Count=91000, Max=236799, Min=28592, Avg=45006.51, 90=57567, 99=236799, 99.9=236799, 99.99=236799] 
2022-11-25 15:05:53:749 75 sec: 6711000 operations; 90000 current ops/sec; est completion in 6 minutes [INSERT: Count=90000, Max=247295, Min=29456, Avg=46619.56, 90=73023, 99=247295, 99.9=247295, 99.99=247295] 
2022-11-25 15:05:54:749 76 sec: 6800000 operations; 89000 current ops/sec; est completion in 6 minutes [INSERT: Count=89000, Max=233855, Min=30576, Avg=53258.88, 90=74751, 99=233855, 99.9=233855, 99.99=233855] 
2022-11-25 15:05:55:749 77 sec: 6890000 operations; 90000 current ops/sec; est completion in 6 minutes [INSERT: Count=90000, Max=75519, Min=29184, Avg=42218.13, 90=59423, 99=75519, 99.9=75519, 99.99=75519] 
2022-11-25 15:05:56:749 78 sec: 6979000 operations; 89000 current ops/sec; est completion in 6 minutes [INSERT: Count=89000, Max=219007, Min=29344, Avg=40549.3, 90=53983, 99=219007, 99.9=219007, 99.99=219007] 
2022-11-25 15:05:57:749 79 sec: 7070000 operations; 91000 current ops/sec; est completion in 6 minutes [INSERT: Count=91000, Max=231295, Min=28816, Avg=50029.8, 90=65663, 99=231295, 99.9=231295, 99.99=231295] 
2022-11-25 15:05:58:749 80 sec: 7156000 operations; 86000 current ops/sec; est completion in 6 minutes [INSERT: Count=86000, Max=258687, Min=29632, Avg=79028.65, 90=145407, 99=258687, 99.9=258687, 99.99=258687] 
2022-11-25 15:05:59:749 81 sec: 7247000 operations; 91000 current ops/sec; est completion in 6 minutes [INSERT: Count=91000, Max=233343, Min=31504, Avg=65324.48, 90=104383, 99=233343, 99.9=233343, 99.99=233343] 
2022-11-25 15:06:00:749 82 sec: 7340000 operations; 93000 current ops/sec; est completion in 6 minutes [INSERT: Count=93000, Max=260607, Min=30624, Avg=69891.61, 90=118335, 99=260607, 99.9=260607, 99.99=260607] 
2022-11-25 15:06:01:749 83 sec: 7431000 operations; 91000 current ops/sec; est completion in 6 minutes [INSERT: Count=91000, Max=249471, Min=30720, Avg=57069.19, 90=81087, 99=249471, 99.9=249471, 99.99=249471] 
2022-11-25 15:06:02:749 84 sec: 7519000 operations; 88000 current ops/sec; est completion in 6 minutes [INSERT: Count=88000, Max=249087, Min=29056, Avg=50387.18, 90=70591, 99=249087, 99.9=249087, 99.99=249087] 
2022-11-25 15:06:03:749 85 sec: 7610000 operations; 91000 current ops/sec; est completion in 6 minutes [INSERT: Count=91000, Max=220031, Min=31472, Avg=55123.25, 90=87743, 99=220031, 99.9=220031, 99.99=220031] 
2022-11-25 15:06:04:749 86 sec: 7699000 operations; 89000 current ops/sec; est completion in 6 minutes [INSERT: Count=89000, Max=223999, Min=30560, Avg=50955.87, 90=68607, 99=223999, 99.9=223999, 99.99=223999] 
2022-11-25 15:06:05:749 87 sec: 7789000 operations; 90000 current ops/sec; est completion in 6 minutes [INSERT: Count=90000, Max=212863, Min=30352, Avg=50457.16, 90=71487, 99=212863, 99.9=212863, 99.99=212863] 
2022-11-25 15:06:06:749 88 sec: 7880000 operations; 91000 current ops/sec; est completion in 5 minutes [INSERT: Count=91000, Max=222847, Min=29760, Avg=50459.6, 90=74943, 99=222847, 99.9=222847, 99.99=222847] 
2022-11-25 15:06:07:749 89 sec: 7969000 operations; 89000 current ops/sec; est completion in 5 minutes [INSERT: Count=89000, Max=227967, Min=28768, Avg=51358.83, 90=68287, 99=227967, 99.9=227967, 99.99=227967] 
2022-11-25 15:06:08:749 90 sec: 8059000 operations; 90000 current ops/sec; est completion in 5 minutes [INSERT: Count=90000, Max=259455, Min=30160, Avg=64166.67, 90=103487, 99=259455, 99.9=259455, 99.99=259455] 
2022-11-25 15:06:09:749 91 sec: 8148000 operations; 89000 current ops/sec; est completion in 5 minutes [INSERT: Count=89000, Max=293375, Min=29728, Avg=71557.75, 90=153471, 99=293375, 99.9=293375, 99.99=293375] 
2022-11-25 15:06:10:749 92 sec: 8239000 operations; 91000 current ops/sec; est completion in 5 minutes [INSERT: Count=91000, Max=209535, Min=30768, Avg=50383.3, 90=72639, 99=209535, 99.9=209535, 99.99=209535] 
2022-11-25 15:06:11:749 93 sec: 8330000 operations; 91000 current ops/sec; est completion in 5 minutes [INSERT: Count=91000, Max=225919, Min=29824, Avg=49970.37, 90=67775, 99=225919, 99.9=225919, 99.99=225919] 
2022-11-25 15:06:12:749 94 sec: 8417000 operations; 87000 current ops/sec; est completion in 5 minutes [INSERT: Count=87000, Max=267519, Min=29936, Avg=53942.8, 90=68287, 99=267519, 99.9=267519, 99.99=267519] 
2022-11-25 15:06:13:749 95 sec: 8510000 operations; 93000 current ops/sec; est completion in 5 minutes [INSERT: Count=93000, Max=239871, Min=31024, Avg=55413.68, 90=73023, 99=239871, 99.9=239871, 99.99=239871] 
2022-11-25 15:06:14:749 96 sec: 8598000 operations; 88000 current ops/sec; est completion in 5 minutes [INSERT: Count=88000, Max=246399, Min=30464, Avg=68933, 90=128063, 99=246399, 99.9=246399, 99.99=246399] 
